method,encoder,spec,pretrain_spec,n_shots,seed,target,test_acc,test_f1_macro,protocol
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,1,0,RealWorld_thigh,0.5947916666666667,0.5875620119114866,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,1,1,RealWorld_thigh,0.6267361111111112,0.6241324558668679,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,1,2,RealWorld_thigh,0.5819444444444445,0.5735895513711993,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,1,3,RealWorld_thigh,0.6274305555555556,0.6275098539515256,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,2,0,RealWorld_thigh,0.6579861111111112,0.6566898146664455,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,2,1,RealWorld_thigh,0.6263888888888889,0.6246330452370469,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,2,2,RealWorld_thigh,0.6673611111111111,0.6666894180395656,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,2,3,RealWorld_thigh,0.6541666666666667,0.655852881591131,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,5,0,RealWorld_thigh,0.7253472222222223,0.7287039662255714,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,5,1,RealWorld_thigh,0.6875,0.6851163040788073,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,5,2,RealWorld_thigh,0.6625,0.6623084526745037,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,5,3,RealWorld_thigh,0.7003472222222222,0.7005965741561792,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,full,0,RealWorld_thigh,0.7201388888888889,0.721935755954403,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,full,1,RealWorld_thigh,0.6545138888888888,0.6536748808640547,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,full,2,RealWorld_thigh,0.7145833333333333,0.7141787728876391,last
tfc,rnn,device:RealWorld_thigh:10,device:MotionSense:10,full,3,RealWorld_thigh,0.7225694444444445,0.7249576138416346,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,10,0,MotionSense,0.8955078125,0.8932029489429151,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,10,1,MotionSense,0.8544921875,0.8508544426761685,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,10,2,MotionSense,0.88671875,0.8831652289746922,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,10,3,MotionSense,0.8740234375,0.8722806435521756,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,1,0,MotionSense,0.759765625,0.7536563284866561,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,1,1,MotionSense,0.7646484375,0.7552320667461186,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,1,2,MotionSense,0.724609375,0.7236002763180337,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,1,3,MotionSense,0.7216796875,0.7114608051971043,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,2,0,MotionSense,0.8212890625,0.8150255570817366,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,2,1,MotionSense,0.8212890625,0.8186664031511605,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,2,2,MotionSense,0.8212890625,0.8181939405076292,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,2,3,MotionSense,0.841796875,0.8381588745313885,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,5,0,MotionSense,0.8466796875,0.8428408280575508,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,5,1,MotionSense,0.841796875,0.8399398272675613,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,5,2,MotionSense,0.8896484375,0.8876878986299436,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,5,3,MotionSense,0.8701171875,0.8677032859078239,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,full,0,MotionSense,0.9130859375,0.9111920232994456,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,full,1,MotionSense,0.8798828125,0.8792980112414308,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,full,2,MotionSense,0.8984375,0.896598243127555,last
tfc,rnn,device:MotionSense:10,device:RealWorld_thigh:10,full,3,MotionSense,0.9072265625,0.9071951332415598,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,10,0,RealWorld_thigh,0.609375,0.5985598894010574,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,10,1,RealWorld_thigh,0.5927083333333333,0.551266169647484,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,10,2,RealWorld_thigh,0.6184027777777777,0.6229177051605693,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,10,3,RealWorld_thigh,0.6204861111111111,0.6113337467314358,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,1,0,RealWorld_thigh,0.5486111111111112,0.5019532619237305,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,1,1,RealWorld_thigh,0.4190972222222222,0.4096456199519266,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,1,2,RealWorld_thigh,0.425,0.3724530138072967,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,1,3,RealWorld_thigh,0.5392361111111111,0.4904426952769699,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,2,0,RealWorld_thigh,0.5777777777777777,0.5469319652459806,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,2,1,RealWorld_thigh,0.4802083333333333,0.4301284385316661,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,2,2,RealWorld_thigh,0.5434027777777778,0.4944006091242957,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,2,3,RealWorld_thigh,0.5222222222222223,0.4672861433193786,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,5,0,RealWorld_thigh,0.6444444444444445,0.6252467129467355,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,5,1,RealWorld_thigh,0.5920138888888888,0.5709410792779052,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,5,2,RealWorld_thigh,0.5965277777777778,0.5466215691660805,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,5,3,RealWorld_thigh,0.5631944444444444,0.5508137437021378,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,full,0,RealWorld_thigh,0.6642361111111111,0.622109432256798,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,full,1,RealWorld_thigh,0.6402777777777777,0.5953978836893179,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,full,2,RealWorld_thigh,0.6489583333333333,0.6041412527450326,last
tfc,tstcc,device:RealWorld_thigh:10,device:MotionSense:10,full,3,RealWorld_thigh,0.6739583333333333,0.6283770063529608,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,10,0,MotionSense,0.8046875,0.8048030217529522,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,10,1,MotionSense,0.8681640625,0.8694232038472008,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,10,2,MotionSense,0.8505859375,0.8522257383566315,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,10,3,MotionSense,0.7255859375,0.6792888583581687,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,1,0,MotionSense,0.7998046875,0.8000223286304742,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,1,1,MotionSense,0.7529296875,0.7025735720596408,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,1,2,MotionSense,0.6806640625,0.6355181981610768,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,1,3,MotionSense,0.6748046875,0.6311863078497774,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,2,0,MotionSense,0.77734375,0.7858371561681866,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,2,1,MotionSense,0.8427734375,0.8461305975049419,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,2,2,MotionSense,0.7998046875,0.8009040637117399,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,2,3,MotionSense,0.7099609375,0.6592728222147132,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,5,0,MotionSense,0.7744140625,0.7790129137797384,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,5,1,MotionSense,0.853515625,0.85463292140706,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,5,2,MotionSense,0.83203125,0.834441937177247,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,5,3,MotionSense,0.7373046875,0.6980976749472885,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,full,0,MotionSense,0.8447265625,0.844233241905289,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,full,1,MotionSense,0.9033203125,0.904163122848846,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,full,2,MotionSense,0.880859375,0.8815161557045363,last
tfc,tstcc,device:MotionSense:10,device:RealWorld_thigh:10,full,3,MotionSense,0.736328125,0.6927198022521046,last
none,cnnpff,device:MotionSense:10,-,full,0,MotionSense,0.8642578125,0.8661005313669919,last
none,cnnpff,device:MotionSense:10,-,full,1,MotionSense,0.81640625,0.8202112649677393,last
none,cnnpff,device:MotionSense:10,-,full,2,MotionSense,0.8408203125,0.8446942415288389,last
none,cnnpff,device:MotionSense:10,-,full,3,MotionSense,0.83203125,0.8339325129783312,last
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,0,RealWorld_thigh,0.684375,0.6925860419532684,last
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,0,MotionSense,0.8291015625,0.8291907071708846,last
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,1,RealWorld_thigh,0.7170138888888888,0.7233469739280959,last
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,1,MotionSense,0.80859375,0.8093914490761579,last
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,2,RealWorld_thigh,0.7326388888888888,0.7353258974217977,last
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,2,MotionSense,0.8369140625,0.8363184273753896,last
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,3,RealWorld_thigh,0.6704861111111111,0.6788199985293407,last
none,cnnpff,device:RealWorld_thigh+MotionSense:10+10,-,full,3,MotionSense,0.8369140625,0.8385129545139693,last
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,0,RealWorld_thigh,0.6340277777777777,0.6394195870931575,last
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,0,MotionSense,0.78515625,0.7835800569536838,last
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,1,RealWorld_thigh,0.6625,0.6655883913861659,last
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,1,MotionSense,0.77734375,0.7805309034445204,last
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,2,RealWorld_thigh,0.6871527777777777,0.6866978863046529,last
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,2,MotionSense,0.748046875,0.7398933258472103,last
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,3,RealWorld_thigh,0.6225694444444444,0.6293504144678004,last
none,cnnpff,device:RealWorld_thigh+MotionSense:5+5,-,full,3,MotionSense,0.75390625,0.7504611661933551,last
none,cnnpff,device:RealWorld_thigh:10,-,full,0,RealWorld_thigh,0.6923611111111111,0.6984210082910932,last
none,cnnpff,device:RealWorld_thigh:10,-,full,1,RealWorld_thigh,0.6857638888888888,0.6938600154810918,last
none,cnnpff,device:RealWorld_thigh:10,-,full,2,RealWorld_thigh,0.7020833333333333,0.7077749738357247,last
none,cnnpff,device:RealWorld_thigh:10,-,full,3,RealWorld_thigh,0.7017361111111111,0.7092174074217752,last
none,resnetse5,device:MotionSense:10,-,full,0,MotionSense,0.73046875,0.6822840834551697,last
none,resnetse5,device:MotionSense:10,-,full,1,MotionSense,0.7744140625,0.7316509284958879,last
none,resnetse5,device:MotionSense:10,-,full,2,MotionSense,0.9365234375,0.9370015525765626,last
none,resnetse5,device:MotionSense:10,-,full,3,MotionSense,0.8818359375,0.8822271655911921,last
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,full,0,RealWorld_thigh,0.6024305555555556,0.5598704969129179,last
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,full,0,MotionSense,0.7451171875,0.692941333463513,last
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,full,1,RealWorld_thigh,0.6965277777777777,0.6564618364618159,last
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,full,1,MotionSense,0.734375,0.6854944819986315,last
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,full,2,RealWorld_thigh,0.6645833333333333,0.6229352463232053,last
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,full,2,MotionSense,0.7900390625,0.7682871240420228,last
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,full,3,RealWorld_thigh,0.671875,0.6313235757337192,last
none,resnetse5,device:RealWorld_thigh+MotionSense:10+10,-,full,3,MotionSense,0.7724609375,0.7375720602024839,last
none,resnetse5,device:RealWorld_thigh+MotionSense:5+5,-,full,0,RealWorld_thigh,0.5201388888888889,0.5247710859957503,last
none,resnetse5,device:RealWorld_thigh+MotionSense:5+5,-,full,0,MotionSense,0.671875,0.612983547454731,last
none,resnetse5,device:RealWorld_thigh+MotionSense:5+5,-,full,1,RealWorld_thigh,0.6486111111111111,0.611618079749795,last
none,resnetse5,device:RealWorld_thigh+MotionSense:5+5,-,full,1,MotionSense,0.7021484375,0.6437730953803272,last
none,resnetse5,device:RealWorld_thigh+MotionSense:5+5,-,full,2,RealWorld_thigh,0.5475694444444444,0.5214649355957294,last
none,resnetse5,device:RealWorld_thigh+MotionSense:5+5,-,full,2,MotionSense,0.7275390625,0.6751715963727895,last
none,resnetse5,device:RealWorld_thigh+MotionSense:5+5,-,full,3,RealWorld_thigh,0.6322916666666667,0.625904730769768,last
none,resnetse5,device:RealWorld_thigh+MotionSense:5+5,-,full,3,MotionSense,0.6865234375,0.6390976442449686,last
none,resnetse5,device:RealWorld_thigh:10,-,full,0,RealWorld_thigh,0.6138888888888889,0.5668880823063223,last
none,resnetse5,device:RealWorld_thigh:10,-,full,1,RealWorld_thigh,0.6916666666666667,0.6477411683203125,last
none,resnetse5,device:RealWorld_thigh:10,-,full,2,RealWorld_thigh,0.6045138888888889,0.570793654983212,last
none,resnetse5,device:RealWorld_thigh:10,-,full,3,RealWorld_thigh,0.6253472222222223,0.5954974494391762,last
none,rnn,device:MotionSense:10,-,full,0,MotionSense,0.724609375,0.6872786139105824,last
none,rnn,device:MotionSense:10,-,full,1,MotionSense,0.7578125,0.7341046026427299,last
none,rnn,device:MotionSense:10,-,full,2,MotionSense,0.71484375,0.6858407860173029,last
none,rnn,device:MotionSense:10,-,full,3,MotionSense,0.7451171875,0.7205475321213127,last
none,rnn,device:RealWorld_thigh+MotionSense:10+10,-,full,0,RealWorld_thigh,0.6052083333333333,0.5871055185884707,last
none,rnn,device:RealWorld_thigh+MotionSense:10+10,-,full,0,MotionSense,0.6240234375,0.5845171086049523,last
none,rnn,device:RealWorld_thigh+MotionSense:10+10,-,full,1,RealWorld_thigh,0.6329861111111111,0.6166169500584254,last
none,rnn,device:RealWorld_thigh+MotionSense:10+10,-,full,1,MotionSense,0.681640625,0.6576213458950934,last
none,rnn,device:RealWorld_thigh+MotionSense:10+10,-,full,2,RealWorld_thigh,0.6190972222222222,0.6060692824210767,last
none,rnn,device:RealWorld_thigh+MotionSense:10+10,-,full,2,MotionSense,0.712890625,0.6922968272858738,last
none,rnn,device:RealWorld_thigh+MotionSense:10+10,-,full,3,RealWorld_thigh,0.653125,0.6429497678818062,last
none,rnn,device:RealWorld_thigh+MotionSense:10+10,-,full,3,MotionSense,0.6845703125,0.658274294408518,last
none,rnn,device:RealWorld_thigh+MotionSense:5+5,-,full,0,RealWorld_thigh,0.6135416666666667,0.5965776654183733,last
none,rnn,device:RealWorld_thigh+MotionSense:5+5,-,full,0,MotionSense,0.58984375,0.5552547915950207,last
none,rnn,device:RealWorld_thigh+MotionSense:5+5,-,full,1,RealWorld_thigh,0.6045138888888889,0.5885218688162328,last
none,rnn,device:RealWorld_thigh+MotionSense:5+5,-,full,1,MotionSense,0.6376953125,0.6166549589694216,last
none,rnn,device:RealWorld_thigh+MotionSense:5+5,-,full,2,RealWorld_thigh,0.5989583333333334,0.579236936237785,last
none,rnn,device:RealWorld_thigh+MotionSense:5+5,-,full,2,MotionSense,0.6318359375,0.6104988382621278,last
none,rnn,device:RealWorld_thigh+MotionSense:5+5,-,full,3,RealWorld_thigh,0.5791666666666667,0.5492938743537162,last
none,rnn,device:RealWorld_thigh+MotionSense:5+5,-,full,3,MotionSense,0.6591796875,0.6358949472861116,last
none,rnn,device:RealWorld_thigh:10,-,full,0,RealWorld_thigh,0.625,0.6274382393871929,last
none,rnn,device:RealWorld_thigh:10,-,full,1,RealWorld_thigh,0.6947916666666667,0.6852788526311016,last
none,rnn,device:RealWorld_thigh:10,-,full,2,RealWorld_thigh,0.646875,0.6503860433745378,last
none,rnn,device:RealWorld_thigh:10,-,full,3,RealWorld_thigh,0.6385416666666667,0.641780549143538,last
none,tstcc,device:MotionSense:10,-,full,0,MotionSense,0.82421875,0.8204207874764232,last
none,tstcc,device:MotionSense:10,-,full,1,MotionSense,0.859375,0.8547176646663167,last
none,tstcc,device:MotionSense:10,-,full,2,MotionSense,0.865234375,0.8646815904599273,last
none,tstcc,device:MotionSense:10,-,full,3,MotionSense,0.8330078125,0.8256985812611725,last
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,full,0,RealWorld_thigh,0.6444444444444445,0.6500737979942873,last
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,full,0,MotionSense,0.7919921875,0.7717910567033517,last
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,full,1,RealWorld_thigh,0.7458333333333333,0.7435030440437491,last
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,full,1,MotionSense,0.814453125,0.8006550238136981,last
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,full,2,RealWorld_thigh,0.7083333333333334,0.698561251836152,last
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,full,2,MotionSense,0.8134765625,0.7907088625165811,last
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,full,3,RealWorld_thigh,0.6677083333333333,0.67278229625532,last
none,tstcc,device:RealWorld_thigh+MotionSense:10+10,-,full,3,MotionSense,0.7958984375,0.7762442556558028,last
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,full,0,RealWorld_thigh,0.6298611111111111,0.6343484008206275,last
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,full,0,MotionSense,0.814453125,0.8119571696425943,last
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,full,1,RealWorld_thigh,0.6475694444444444,0.6483568098319225,last
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,full,1,MotionSense,0.787109375,0.7731220449275158,last
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,full,2,RealWorld_thigh,0.7159722222222222,0.7069830371709479,last
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,full,2,MotionSense,0.8154296875,0.7957258267639765,last
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,full,3,RealWorld_thigh,0.640625,0.6429963155979133,last
none,tstcc,device:RealWorld_thigh+MotionSense:5+5,-,full,3,MotionSense,0.8056640625,0.7888756576461708,last
none,tstcc,device:RealWorld_thigh:10,-,full,0,RealWorld_thigh,0.6923611111111111,0.6947722633106439,last
none,tstcc,device:RealWorld_thigh:10,-,full,1,RealWorld_thigh,0.6777777777777778,0.6881709801837698,last
none,tstcc,device:RealWorld_thigh:10,-,full,2,RealWorld_thigh,0.7284722222222222,0.7322443032771219,last
none,tstcc,device:RealWorld_thigh:10,-,full,3,RealWorld_thigh,0.7239583333333334,0.7171863710461013,last
lfr,cnnpff,device:MotionSense:10,device:RealWorld_thigh:10,1,0,MotionSense,0.67392578125,0.6629332022079255,tail20
lfr,cnnpff,device:MotionSense:10,device:RealWorld_thigh:10,1,1,MotionSense,0.72890625,0.7217417437593026,tail20
lfr,cnnpff,device:MotionSense:10,device:RealWorld_thigh:10,1,2,MotionSense,0.64052734375,0.6391978578378041,tail20
lfr,cnnpff,device:MotionSense:10,device:RealWorld_thigh:10,1,3,MotionSense,0.6705078125,0.671170739815093,tail20
